run_id,backend,material_matrix,material_inclusion,diameter_mm,depth_mm,is_healthy,noise_condition,noise_db,noise_seed,method,is_detected,cnr,defect_contrast,iou,dice,precision,recall,loc_error_mm,loc_error_px,true_diameter_mm,pred_diameter_mm,diam_error_mm,true_area_mm2,pred_area_mm2,area_error_mm2,runtime_seconds,sim_time_seconds,git_commit,config_hash
536,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1004,Raw Contrast,False,0.060328281024598016,0.1370282479737152,0.0,0.0,0.0,0.0,26.333331138011033,9.219544457292887,4.0,11.394792034929756,7.394792034929756,12.566370614359172,101.97710718002082,89.41073656566165,0.0007307000050786883,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
537,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1004,Matched Filter,False,0.5736640278486512,0.12317136397612738,0.0,0.0,0.0,0.0,44.2597220605626,13.946325680981351,4.0,9.136158811767384,5.136158811767384,12.566370614359172,65.55671175858481,52.99034114422564,0.010695999982999638,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
538,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1004,PCT,False,0.6804568545760508,0.00028091580793476387,0.0,0.0,0.0,0.0,15.027723253409395,6.576473218982952,4.0,14.284127758321144,10.284127758321144,12.566370614359172,160.24973985431842,147.68336923995923,0.009738799999468029,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
539,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1004,SPCT,False,0.7316130254923767,0.0003047555651223867,0.0,0.0,0.0,0.0,39.12046817430613,12.747548783981962,4.0,13.955713105353947,9.955713105353947,12.566370614359172,152.96566077003123,140.39929015567208,0.14620300001115538,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
540,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1004,RPT,False,0.1668632665586708,0.14847237758864118,0.0,0.0,0.0,0.0,17.719193635742474,6.3639610306789285,4.0,9.136158811767384,5.136158811767384,12.566370614359172,65.55671175858481,52.99034114422564,0.0013968000130262226,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
541,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1005,Raw Contrast,False,0.060328281024598016,0.1370282479737152,0.0,0.0,0.0,0.0,26.333331138011033,9.219544457292887,4.0,11.394792034929756,7.394792034929756,12.566370614359172,101.97710718002082,89.41073656566165,0.0005270999972708523,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
542,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1005,Matched Filter,False,0.5736640278486512,0.12317136397612738,0.0,0.0,0.0,0.0,44.2597220605626,13.946325680981351,4.0,9.136158811767384,5.136158811767384,12.566370614359172,65.55671175858481,52.99034114422564,0.007998699991730973,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
543,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1005,PCT,False,0.6804568545760508,0.00028091580793476387,0.0,0.0,0.0,0.0,15.027723253409395,6.576473218982952,4.0,14.284127758321144,10.284127758321144,12.566370614359172,160.24973985431842,147.68336923995923,0.007629799976712093,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
544,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1005,SPCT,False,0.7316130254923767,0.0003047555651223867,0.0,0.0,0.0,0.0,39.12046817430613,12.747548783981962,4.0,13.955713105353947,9.955713105353947,12.566370614359172,152.96566077003123,140.39929015567208,0.13807980000274256,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
545,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1005,RPT,False,0.1668632665586708,0.14847237758864118,0.0,0.0,0.0,0.0,17.719193635742474,6.3639610306789285,4.0,9.136158811767384,5.136158811767384,12.566370614359172,65.55671175858481,52.99034114422564,0.0016102000081446022,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
546,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1006,Raw Contrast,False,0.060328281024598016,0.1370282479737152,0.0,0.0,0.0,0.0,26.333331138011033,9.219544457292887,4.0,11.394792034929756,7.394792034929756,12.566370614359172,101.97710718002082,89.41073656566165,0.00047110000741668046,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
547,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1006,Matched Filter,False,0.5736640278486512,0.12317136397612738,0.0,0.0,0.0,0.0,44.2597220605626,13.946325680981351,4.0,9.136158811767384,5.136158811767384,12.566370614359172,65.55671175858481,52.99034114422564,0.00838750001275912,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
548,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1006,PCT,False,0.6804568545760508,0.00028091580793476387,0.0,0.0,0.0,0.0,15.027723253409395,6.576473218982952,4.0,14.284127758321144,10.284127758321144,12.566370614359172,160.24973985431842,147.68336923995923,0.00869109999621287,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
549,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1006,SPCT,False,0.7316130254923767,0.0003047555651223867,0.0,0.0,0.0,0.0,39.12046817430613,12.747548783981962,4.0,13.955713105353947,9.955713105353947,12.566370614359172,152.96566077003123,140.39929015567208,0.13788659998681396,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
550,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1006,RPT,False,0.1668632665586708,0.14847237758864118,0.0,0.0,0.0,0.0,17.719193635742474,6.3639610306789285,4.0,9.136158811767384,5.136158811767384,12.566370614359172,65.55671175858481,52.99034114422564,0.0016157999925781041,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
551,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1007,Raw Contrast,False,0.060328281024598016,0.1370282479737152,0.0,0.0,0.0,0.0,26.333331138011033,9.219544457292887,4.0,11.394792034929756,7.394792034929756,12.566370614359172,101.97710718002082,89.41073656566165,0.0005002999969292432,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
552,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1007,Matched Filter,False,0.5736640278486512,0.12317136397612738,0.0,0.0,0.0,0.0,44.2597220605626,13.946325680981351,4.0,9.136158811767384,5.136158811767384,12.566370614359172,65.55671175858481,52.99034114422564,0.008785599988186732,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
553,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1007,PCT,False,0.6804568545760508,0.00028091580793476387,0.0,0.0,0.0,0.0,15.027723253409395,6.576473218982952,4.0,14.284127758321144,10.284127758321144,12.566370614359172,160.24973985431842,147.68336923995923,0.009592199989128858,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
554,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1007,SPCT,False,0.7316130254923767,0.0003047555651223867,0.0,0.0,0.0,0.0,39.12046817430613,12.747548783981962,4.0,13.955713105353947,9.955713105353947,12.566370614359172,152.96566077003123,140.39929015567208,0.10280520000378601,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
555,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1007,RPT,False,0.1668632665586708,0.14847237758864118,0.0,0.0,0.0,0.0,17.719193635742474,6.3639610306789285,4.0,9.136158811767384,5.136158811767384,12.566370614359172,65.55671175858481,52.99034114422564,0.0016500999918207526,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
556,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1008,Raw Contrast,False,0.060328281024598016,0.1370282479737152,0.0,0.0,0.0,0.0,26.333331138011033,9.219544457292887,4.0,11.394792034929756,7.394792034929756,12.566370614359172,101.97710718002082,89.41073656566165,0.0006374999938998371,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
557,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1008,Matched Filter,False,0.5736640278486512,0.12317136397612738,0.0,0.0,0.0,0.0,44.2597220605626,13.946325680981351,4.0,9.136158811767384,5.136158811767384,12.566370614359172,65.55671175858481,52.99034114422564,0.007933699991554022,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
558,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1008,PCT,False,0.6804568545760508,0.00028091580793476387,0.0,0.0,0.0,0.0,15.027723253409395,6.576473218982952,4.0,14.284127758321144,10.284127758321144,12.566370614359172,160.24973985431842,147.68336923995923,0.010146299988264218,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
559,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1008,SPCT,False,0.7316130254923767,0.0003047555651223867,0.0,0.0,0.0,0.0,39.12046817430613,12.747548783981962,4.0,13.955713105353947,9.955713105353947,12.566370614359172,152.96566077003123,140.39929015567208,0.1317175000149291,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
560,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1008,RPT,False,0.1668632665586708,0.14847237758864118,0.0,0.0,0.0,0.0,17.719193635742474,6.3639610306789285,4.0,9.136158811767384,5.136158811767384,12.566370614359172,65.55671175858481,52.99034114422564,0.0016314999957103282,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
561,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1009,Raw Contrast,False,0.060328281024598016,0.1370282479737152,0.0,0.0,0.0,0.0,26.333331138011033,9.219544457292887,4.0,11.394792034929756,7.394792034929756,12.566370614359172,101.97710718002082,89.41073656566165,0.00043750001350417733,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
562,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1009,Matched Filter,False,0.5736640278486512,0.12317136397612738,0.0,0.0,0.0,0.0,44.2597220605626,13.946325680981351,4.0,9.136158811767384,5.136158811767384,12.566370614359172,65.55671175858481,52.99034114422564,0.00823469998431392,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
563,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1009,PCT,False,0.6804568545760508,0.00028091580793476387,0.0,0.0,0.0,0.0,15.027723253409395,6.576473218982952,4.0,14.284127758321144,10.284127758321144,12.566370614359172,160.24973985431842,147.68336923995923,0.0076991000096313655,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
564,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1009,SPCT,False,0.7316130254923767,0.0003047555651223867,0.0,0.0,0.0,0.0,39.12046817430613,12.747548783981962,4.0,13.955713105353947,9.955713105353947,12.566370614359172,152.96566077003123,140.39929015567208,0.13878680000198074,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
565,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1009,RPT,False,0.1668632665586708,0.14847237758864118,0.0,0.0,0.0,0.0,17.719193635742474,6.3639610306789285,4.0,9.136158811767384,5.136158811767384,12.566370614359172,65.55671175858481,52.99034114422564,0.0019640999962575734,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
566,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1010,Raw Contrast,False,0.060328281024598016,0.1370282479737152,0.0,0.0,0.0,0.0,26.333331138011033,9.219544457292887,4.0,11.394792034929756,7.394792034929756,12.566370614359172,101.97710718002082,89.41073656566165,0.0005222000181674957,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
567,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1010,Matched Filter,False,0.5736640278486512,0.12317136397612738,0.0,0.0,0.0,0.0,44.2597220605626,13.946325680981351,4.0,9.136158811767384,5.136158811767384,12.566370614359172,65.55671175858481,52.99034114422564,0.009207900002365932,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
568,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1010,PCT,False,0.6804568545760508,0.00028091580793476387,0.0,0.0,0.0,0.0,15.027723253409395,6.576473218982952,4.0,14.284127758321144,10.284127758321144,12.566370614359172,160.24973985431842,147.68336923995923,0.008097400015685707,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
569,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1010,SPCT,False,0.7316130254923767,0.0003047555651223867,0.0,0.0,0.0,0.0,39.12046817430613,12.747548783981962,4.0,13.955713105353947,9.955713105353947,12.566370614359172,152.96566077003123,140.39929015567208,0.1427387000003364,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
570,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 25 dB,25.0,1010,RPT,False,0.1668632665586708,0.14847237758864118,0.0,0.0,0.0,0.0,17.719193635742474,6.3639610306789285,4.0,9.136158811767384,5.136158811767384,12.566370614359172,65.55671175858481,52.99034114422564,0.001579700008733198,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
571,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1001,Raw Contrast,False,0.06082493566438432,0.1470204810150434,0.0,0.0,0.0,0.0,26.333331138011033,9.219544457292887,4.0,11.394792034929756,7.394792034929756,12.566370614359172,101.97710718002082,89.41073656566165,0.0005241000035312027,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
572,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1001,Matched Filter,False,0.43365929728398245,0.09015641448562273,0.0,0.0,0.0,0.0,44.701271847884804,14.129419516305987,4.0,10.10040360124388,6.10040360124388,12.566370614359172,80.12486992715921,67.55849931280004,0.009147900011157617,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
573,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1001,PCT,False,0.6554487719151285,0.0004017755784099103,0.0,0.0,0.0,0.0,37.42538385767313,12.248708674694274,4.0,15.824291247999211,11.824291247999211,12.566370614359172,196.67013527575443,184.10376466139525,0.022817899996880442,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
574,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1001,SPCT,False,0.6688934211983282,0.0004105988321604845,0.0,0.0,0.0,0.0,37.42538385767313,12.248708674694274,4.0,15.824291247999211,11.824291247999211,12.566370614359172,196.67013527575443,184.10376466139525,0.14564799997606315,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
575,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1001,RPT,False,0.22656743662821427,0.3585508056144491,0.0,0.0,0.0,0.0,17.719193635742474,6.3639610306789285,4.0,9.136158811767384,5.136158811767384,12.566370614359172,65.55671175858481,52.99034114422564,0.001591400010511279,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
576,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1002,Raw Contrast,False,0.06082493566438432,0.1470204810150434,0.0,0.0,0.0,0.0,26.333331138011033,9.219544457292887,4.0,11.394792034929756,7.394792034929756,12.566370614359172,101.97710718002082,89.41073656566165,0.0005286000086925924,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
577,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1002,Matched Filter,False,0.43365929728398245,0.09015641448562273,0.0,0.0,0.0,0.0,44.701271847884804,14.129419516305987,4.0,10.10040360124388,6.10040360124388,12.566370614359172,80.12486992715921,67.55849931280004,0.00787609998951666,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
578,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1002,PCT,False,0.6554487719151285,0.0004017755784099103,0.0,0.0,0.0,0.0,37.42538385767313,12.248708674694274,4.0,15.824291247999211,11.824291247999211,12.566370614359172,196.67013527575443,184.10376466139525,0.012415500008501112,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
579,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1002,SPCT,False,0.6688934211983282,0.0004105988321604845,0.0,0.0,0.0,0.0,37.42538385767313,12.248708674694274,4.0,15.824291247999211,11.824291247999211,12.566370614359172,196.67013527575443,184.10376466139525,0.12152020001667552,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
580,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1002,RPT,False,0.22656743662821427,0.3585508056144491,0.0,0.0,0.0,0.0,17.719193635742474,6.3639610306789285,4.0,9.136158811767384,5.136158811767384,12.566370614359172,65.55671175858481,52.99034114422564,0.0018739000079222023,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
581,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1003,Raw Contrast,False,0.06082493566438432,0.1470204810150434,0.0,0.0,0.0,0.0,26.333331138011033,9.219544457292887,4.0,11.394792034929756,7.394792034929756,12.566370614359172,101.97710718002082,89.41073656566165,0.0005278000026009977,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
582,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1003,Matched Filter,False,0.43365929728398245,0.09015641448562273,0.0,0.0,0.0,0.0,44.701271847884804,14.129419516305987,4.0,10.10040360124388,6.10040360124388,12.566370614359172,80.12486992715921,67.55849931280004,0.008477300027152523,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
583,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1003,PCT,False,0.6554487719151285,0.0004017755784099103,0.0,0.0,0.0,0.0,37.42538385767313,12.248708674694274,4.0,15.824291247999211,11.824291247999211,12.566370614359172,196.67013527575443,184.10376466139525,0.008742400008486584,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
584,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1003,SPCT,False,0.6688934211983282,0.0004105988321604845,0.0,0.0,0.0,0.0,37.42538385767313,12.248708674694274,4.0,15.824291247999211,11.824291247999211,12.566370614359172,196.67013527575443,184.10376466139525,0.13587310002185404,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
585,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1003,RPT,False,0.22656743662821427,0.3585508056144491,0.0,0.0,0.0,0.0,17.719193635742474,6.3639610306789285,4.0,9.136158811767384,5.136158811767384,12.566370614359172,65.55671175858481,52.99034114422564,0.0017725999932736158,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
586,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1004,Raw Contrast,False,0.06082493566438432,0.1470204810150434,0.0,0.0,0.0,0.0,26.333331138011033,9.219544457292887,4.0,11.394792034929756,7.394792034929756,12.566370614359172,101.97710718002082,89.41073656566165,0.00043590000132098794,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
587,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1004,Matched Filter,False,0.43365929728398245,0.09015641448562273,0.0,0.0,0.0,0.0,44.701271847884804,14.129419516305987,4.0,10.10040360124388,6.10040360124388,12.566370614359172,80.12486992715921,67.55849931280004,0.00726280000526458,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
588,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1004,PCT,False,0.6554487719151285,0.0004017755784099103,0.0,0.0,0.0,0.0,37.42538385767313,12.248708674694274,4.0,15.824291247999211,11.824291247999211,12.566370614359172,196.67013527575443,184.10376466139525,0.019402300007641315,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
589,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1004,SPCT,False,0.6688934211983282,0.0004105988321604845,0.0,0.0,0.0,0.0,37.42538385767313,12.248708674694274,4.0,15.824291247999211,11.824291247999211,12.566370614359172,196.67013527575443,184.10376466139525,0.13015989999985322,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
590,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1004,RPT,False,0.22656743662821427,0.3585508056144491,0.0,0.0,0.0,0.0,17.719193635742474,6.3639610306789285,4.0,9.136158811767384,5.136158811767384,12.566370614359172,65.55671175858481,52.99034114422564,0.0018090000085067004,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
591,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1005,Raw Contrast,False,0.06082493566438432,0.1470204810150434,0.0,0.0,0.0,0.0,26.333331138011033,9.219544457292887,4.0,11.394792034929756,7.394792034929756,12.566370614359172,101.97710718002082,89.41073656566165,0.00041950002196244895,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
592,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1005,Matched Filter,False,0.43365929728398245,0.09015641448562273,0.0,0.0,0.0,0.0,44.701271847884804,14.129419516305987,4.0,10.10040360124388,6.10040360124388,12.566370614359172,80.12486992715921,67.55849931280004,0.007819499995093793,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
593,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1005,PCT,False,0.6554487719151285,0.0004017755784099103,0.0,0.0,0.0,0.0,37.42538385767313,12.248708674694274,4.0,15.824291247999211,11.824291247999211,12.566370614359172,196.67013527575443,184.10376466139525,0.009859500016318634,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
594,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1005,SPCT,False,0.6688934211983282,0.0004105988321604845,0.0,0.0,0.0,0.0,37.42538385767313,12.248708674694274,4.0,15.824291247999211,11.824291247999211,12.566370614359172,196.67013527575443,184.10376466139525,0.13923489997978322,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
595,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1005,RPT,False,0.22656743662821427,0.3585508056144491,0.0,0.0,0.0,0.0,17.719193635742474,6.3639610306789285,4.0,9.136158811767384,5.136158811767384,12.566370614359172,65.55671175858481,52.99034114422564,0.0016097999759949744,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
596,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1006,Raw Contrast,False,0.06082493566438432,0.1470204810150434,0.0,0.0,0.0,0.0,26.333331138011033,9.219544457292887,4.0,11.394792034929756,7.394792034929756,12.566370614359172,101.97710718002082,89.41073656566165,0.0004868999822065234,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
597,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1006,Matched Filter,False,0.43365929728398245,0.09015641448562273,0.0,0.0,0.0,0.0,44.701271847884804,14.129419516305987,4.0,10.10040360124388,6.10040360124388,12.566370614359172,80.12486992715921,67.55849931280004,0.008490200008964166,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
598,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1006,PCT,False,0.6554487719151285,0.0004017755784099103,0.0,0.0,0.0,0.0,37.42538385767313,12.248708674694274,4.0,15.824291247999211,11.824291247999211,12.566370614359172,196.67013527575443,184.10376466139525,0.008920599997509271,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
599,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1006,SPCT,False,0.6688934211983282,0.0004105988321604845,0.0,0.0,0.0,0.0,37.42538385767313,12.248708674694274,4.0,15.824291247999211,11.824291247999211,12.566370614359172,196.67013527575443,184.10376466139525,0.12175799999386072,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
600,fem,mild_steel_1018,welding_slag_silicate,4.0,0.8,False,SNR 20 dB,20.0,1006,RPT,False,0.22656743662821427,0.3585508056144491,0.0,0.0,0.0,0.0,17.719193635742474,6.3639610306789285,4.0,9.136158811767384,5.136158811767384,12.566370614359172,65.55671175858481,52.99034114422564,0.0015316999924834818,3.924053399998229,f7b2779a10924b2c6e7fb4af567db08a93b883d0,8f87eba3df2743f4
